stock_no,stock_name,business_scope,competitor
6709,昱厚生技,昱厚生技是做什麼的？昱厚生技主要經營生技新藥研發,"昱厚生技主要經營業務為製藥，競爭對手為同樣從事製藥的下列幾家公司：{'1701': '中化', '1716': '永信藥品', '1720': '生達', '1731': '美吾華', '1734': '杏輝', '1752': '南光', '1760': '寶齡富錦', '1762': '中化生', '1777': '生泰', '1789': '神隆'}"
6712,長聖,長聖是做什麼的？長聖主要經營幹細胞產品免疫細胞產品,"長聖主要經營業務為生物科技，競爭對手為同樣從事生物科技的下列幾家公司：{'1784': '訊聯', '3350': '邰港', '4139': '馬光-KY', '4170': '鑫品生醫', '4186': '尖端醫', '4724': '宣捷幹細胞', '6521': '金樺', '6554': '中美冠科-KY', '6662': '樂斯科', '6704': '國璽幹細胞'}"
6713,博謙生技,博謙生技是做什麼的？博謙生技主要經營CDMO技術服務原料藥輸入代理,"博謙生技主要經營業務為製藥，競爭對手為同樣從事製藥的下列幾家公司：{'1701': '中化', '1716': '永信藥品', '1720': '生達', '1731': '美吾華', '1734': '杏輝', '1752': '南光', '1760': '寶齡富錦', '1762': '中化生', '1777': '生泰', '1789': '神隆'}"
6715,嘉基,嘉基是做什麼的？嘉基主要經營高速電/ 光傳輸線及連接器相關產品之研發、生產與銷售,"嘉基主要經營業務為連接器，競爭對手為同樣從事連接器的下列幾家公司：{'1333': '恩得利', '2328': '廣宇', '2392': '正崴', '2440': '太空梭', '2460': '建通', '2462': '良得電', '3003': '健和興', '3011': '今皓', '3021': '鴻名', '3023': '信邦'}"
6716,應廣,應廣是做什麼的？應廣主要經營IC設計,"應廣主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6717,智慧光,智慧光是做什麼的？智慧光主要經營可視卡片,"智慧光主要經營業務為其他零組件，競爭對手為同樣從事其他零組件的下列幾家公司：{'3191': '雲嘉南', '3586': '鋐達', '4996': '智盛', '5215': '科嘉-KY', '6256': '華傑', '6481': '世界科', '6737': '秀育', '6819': '眾智', '7470': '暵暘', '8025': '豐島'}"
6719,力智,力智是做什麼的？力智主要經營電源管理IC功率元件MOSFET,"力智主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6720,久昌,久昌是做什麼的？久昌主要經營IC設計與銷售委託IC設計ASIC,"久昌主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6721,信實,信實是做什麼的？信實主要經營保全業公寓大廈管理服務業建築物清潔服務業,"信實主要經營業務為其他服務業，競爭對手為同樣從事其他服務業的下列幾家公司：{'2496': '卓越', '2762': '世界健身-KY', '5481': '新華', '6294': '智基', '6595': '光禹國際', '6627': '飛躍文創', '6764': '亞洲教育', '6780': '學習王', '6798': '展逸', '6898': '程曦資訊'}"
6723,傑智環境,傑智環境是做什麼的？傑智環境主要經營空氣污染防制及其能資源回收設備與系統之設計、製造與安裝,"傑智環境主要經營業務為廠辦機電，競爭對手為同樣從事廠辦機電的下列幾家公司：{'2404': '漢唐', '2464': '盟立', '3402': '漢科', '5292': '華懋', '5492': '亞智科', '5536': '聖暉*', '6125': '廣運', '6139': '亞翔', '6196': '帆宣', '6613': '朋億*'}"
6724,創王,創王是做什麼的？創王主要經營智慧財產權業管理顧問業其他顧問服務業,"創王主要經營業務為其他顯示，競爭對手為同樣從事其他顯示的下列幾家公司：{'2429': '銘旺科', '3401': '南曄', '3669': '圓展', '5239': '宏鈺', '6729': '機光科技', '6787': '晶瑞光', '6858': '愛比科技', '7585': '岳揚智控'}"
6727,亞泰金屬,亞泰金屬是做什麼的？亞泰金屬主要經營自動化機械設備之研發、設計、組裝、銷售及售後服務。,"亞泰金屬主要經營業務為電機設備，競爭對手為同樣從事電機設備的下列幾家公司：{'1595': '川寶', '2360': '致茂', '2423': '固緯', '2467': '志聖', '2493': '揚博', '3030': '德律', '3131': '弘塑', '3151': '智泰', '3167': '大量', '3178': '公準'}"
6728,上洋,上洋是做什麼的？上洋主要經營商用洗衣服務家電空調銷售其他,"上洋主要經營業務為家電，競爭對手為同樣從事家電的下列幾家公司：{'1604': '聲寶', '1606': '歌林', '1614': '三洋電', '1626': '艾美特-KY', '3024': '憶聲', '4609': '唐鋒', '4930': '燦星網', '5283': '禾聯碩', '7443': '凡事康', '7642': '昶瑞機電'}"
6729,機光科技,機光科技是做什麼的？機光科技主要經營OLED有機發光二極體材料OPV有機光伏電池材料,"機光科技主要經營業務為其他顯示，競爭對手為同樣從事其他顯示的下列幾家公司：{'2429': '銘旺科', '3401': '南曄', '3669': '圓展', '5239': '宏鈺', '6724': '創王', '6787': '晶瑞光', '6858': '愛比科技', '7585': '岳揚智控'}"
6730,常廣,常廣是做什麼的？常廣主要經營醫療耗材製造及銷售醫療器材及設備製造及銷售其他醫療用品製造及銷售,"常廣主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6731,啟坤,啟坤是做什麼的？啟坤主要經營生產高爾夫球桿桿身,"啟坤主要經營業務為高爾夫用品，競爭對手為同樣從事高爾夫用品的下列幾家公司：{'1520': 'Ｄ復盛', '6670': '復盛應用', '8420': '明揚', '8924': '大田', '8928': '鉅明', '8938': '明安'}"
6732,昇佳電子,昇佳電子是做什麼的？昇佳電子主要經營感測器積體電路產品之研發、設計、製造及銷售,"昇佳電子主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6733,博晟生醫,博晟生醫是做什麼的？博晟生醫主要經營複合性醫材,"博晟生醫主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6735,美達科技,美達科技是做什麼的？美達科技主要經營半導體之類比暨混合訊號積體電路測試儀器,"美達科技主要經營業務為電機設備，競爭對手為同樣從事電機設備的下列幾家公司：{'1595': '川寶', '2360': '致茂', '2423': '固緯', '2467': '志聖', '2493': '揚博', '3030': '德律', '3131': '弘塑', '3151': '智泰', '3167': '大量', '3178': '公準'}"
6737,秀育,秀育是做什麼的？秀育主要經營各類電子零件電腦周邊設備製造與進出口貿易業務其他,"秀育主要經營業務為其他零組件，競爭對手為同樣從事其他零組件的下列幾家公司：{'3191': '雲嘉南', '3586': '鋐達', '4996': '智盛', '5215': '科嘉-KY', '6256': '華傑', '6481': '世界科', '6717': '智慧光', '6819': '眾智', '7470': '暵暘', '8025': '豐島'}"
6738,鼎恒,鼎恒是做什麼的？鼎恒主要經營雲端人資解決方案服務雲端員工福利整合服務,"鼎恒主要經營業務為數位服務，競爭對手為同樣從事數位服務的下列幾家公司：{'3076': '亞洲全通', '3098': '前進', '3130': '一零四', '3314': '數聯', '3320': '門得揚', '3364': '達康網', '3505': '聯線上', '3687': '歐買尬', '5266': 'F*AS', '5278': '尚凡'}"
6739,竹陞科技,竹陞科技是做什麼的？竹陞科技主要經營半導體、面板業相關自動化業務遠端控制及AI系統開發工業4.0 相關系統整合,"竹陞科技主要經營業務為電機設備，競爭對手為同樣從事電機設備的下列幾家公司：{'1595': '川寶', '2360': '致茂', '2423': '固緯', '2467': '志聖', '2493': '揚博', '3030': '德律', '3131': '弘塑', '3151': '智泰', '3167': '大量', '3178': '公準'}"
6740,松果購物,松果購物是做什麼的？松果購物主要經營電子商務網路購物平台,"松果購物主要經營業務為電子商務，競爭對手為同樣從事電子商務的下列幾家公司：{'2941': '米斯特', '2949': '欣新網', '3085': '新零售', '4965': '商店街', '5287': '數字', '5321': '美而快', '6144': '得利影', '6404': '通訊-KY', '6473': '美賣*', '6984': '交流資服'}"
6741,91APP*-KY,91APP*-KY是做什麼的？91APP*-KY主要經營新零售軟體開發暨服務數據 x電商服務,"91APP*-KY主要經營業務為數位服務，競爭對手為同樣從事數位服務的下列幾家公司：{'3076': '亞洲全通', '3098': '前進', '3130': '一零四', '3314': '數聯', '3320': '門得揚', '3364': '達康網', '3505': '聯線上', '3687': '歐買尬', '5266': 'F*AS', '5278': '尚凡'}"
6742,澤米,澤米是做什麼的？澤米主要經營精密光學元件製造半導體光學鍍膜薄膜濾光片及光學鍍膜,"澤米主要經營業務為光學鏡頭，競爭對手為同樣從事光學鏡頭的下列幾家公司：{'2394': '普立爾', '3008': '大立光', '3019': '亞光', '3278': '一品光', '3283': '益進', '3318': '和光', '3333': '晶遠', '3355': '美錡', '3362': '先進光', '3406': '玉晶光'}"
6743,安普新,安普新是做什麼的？安普新主要經營耳機產品設計及製造消費性電子產品塑膠零組件設計及製造,"安普新主要經營業務為聲學產品，競爭對手為同樣從事聲學產品的下列幾家公司：{'2415': '錩新', '2439': '美律', '2477': '美隆電', '2488': '漢平', '3067': '全域', '3206': '志豐', '3216': '東雅電', '3465': '進泰電子', '5225': '東科-KY', '5294': '鋒霖'}"
6744,豐技生技,豐技生技是做什麼的？豐技生技主要經營新生兒遺傳病檢測: 免疫、化學分析、基因核酸生殖醫學類基因檢測: 胚胎染色體篩檢癌症標靶藥物檢測: 大腸癌、肺癌 ; 科研基因檢測及研發,"豐技生技主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6747,亨泰光,亨泰光是做什麼的？亨泰光主要經營隱形眼鏡製造隱形眼鏡護理產品批發,"亨泰光主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6748,亞果生醫,亞果生醫是做什麼的？亞果生醫主要經營研發生產銷售牙.骨.眼科植入物膠原蛋白衍生產品再生醫學產品開發,"亞果生醫主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6750,泰創工程,泰創工程是做什麼的？泰創工程主要經營無塵室機電整合工程一般機電整合工程太陽能電廠系統整合工程服務,"泰創工程主要經營業務為機電工程，競爭對手為同樣從事機電工程的下列幾家公司：{'1535': '中宇', '1594': '日高', '2569': '開立', '2591': '高逸', '3018': '隆銘綠能', '4550': '長佳'}"
6751,智聯服務,智聯服務是做什麼的？智聯服務主要經營系統整合其他服務,"智聯服務主要經營業務為系統整合，競爭對手為同樣從事系統整合的下列幾家公司：{'2343': '精業', '2427': '三商電', '2447': '鼎新', '2453': '凌群', '2468': '華經', '2471': '資通', '2480': '敦陽科', '3077': '惠隆', '3096': '碩良', '3147': '大綜'}"
6752,叡揚,叡揚是做什麼的？叡揚主要經營資訊軟體服務銷售,"叡揚主要經營業務為應用軟體，競爭對手為同樣從事應用軟體的下列幾家公司：{'1416': '廣豐', '3029': '零壹', '3158': '嘉實', '3192': '飛行網股', '3554': '精品', '3570': '大塚', '5202': '力新', '5203': '訊連', '5211': '蒙恬', '6183': '關貿'}"
6753,龍德造船,龍德造船是做什麼的？龍德造船主要經營船舶及其零件製造業船舶維修,"龍德造船主要經營業務為船舶製造，競爭對手為同樣從事船舶製造的下列幾家公司：{'2208': '台船', '2644': '中信造船', '8478': '東哥遊艇', '911609': '揚子江'}"
6754,匯僑設計,"匯僑設計是做什麼的？匯僑設計主要經營室內設計及裝修工程專案管理傢俱製造,售後服務","匯僑設計主要經營業務為工程承攬，競爭對手為同樣從事工程承攬的下列幾家公司：{'2592': '志品科', '5209': '新鼎', '5548': '安倉', '6179': '亞通', '6881': '潤德', '8080': '印鉐', '9933': '中鼎'}"
6755,連鋐科技,連鋐科技是做什麼的？連鋐科技主要經營樞紐零組件其他金屬結構製品,"連鋐科技主要經營業務為沖壓零組件，競爭對手為同樣從事沖壓零組件的下列幾家公司：{'1336': '台翰', '1582': '信錦', '1586': '和勤', '2476': '鉅祥', '2483': '百容', '3290': '東浦', '3310': '佳穎', '3311': '閎暉', '3376': '新日興', '3543': '州巧'}"
6756,威鋒電子,威鋒電子是做什麼的？威鋒電子主要經營USB 及USB Type-C系列相關控制晶片,"威鋒電子主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6757,台灣虎航-創,台灣虎航-創是做什麼的？台灣虎航-創主要經營民用航空運輸業民用航空總代理業除許可業務外，得經營法令非禁止或限制之業務,"台灣虎航-創主要經營業務為空運業，競爭對手為同樣從事空運業的下列幾家公司：{'2610': '華航', '2618': '長榮航', '2626': '凌天', '2646': '星宇航空', '5605': '遠航', '6702': '興航'}"
6758,冠亞,冠亞是做什麼的？冠亞主要經營脊椎相關植入物手術器械骨科相關之醫療器材,"冠亞主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6761,穩得,穩得是做什麼的？穩得主要經營EMC 及線路保護元件銷售認證測試之整合性服務,"穩得主要經營業務為其他3C代理，競爭對手為同樣從事其他3C代理的下列幾家公司：{'5452': '佶優', '6103': '合邦', '6136': '富爾特', '6170': '統振', '6908': '宏碁遊戲'}"
6762,達亞,達亞是做什麼的？達亞主要經營醫療器材之製造與銷售,"達亞主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6763,綠界科技,綠界科技是做什麼的？綠界科技主要經營第三方支付業務,"綠界科技主要經營業務為數位服務，競爭對手為同樣從事數位服務的下列幾家公司：{'3076': '亞洲全通', '3098': '前進', '3130': '一零四', '3314': '數聯', '3320': '門得揚', '3364': '達康網', '3505': '聯線上', '3687': '歐買尬', '5266': 'F*AS', '5278': '尚凡'}"
6764,亞洲教育,亞洲教育是做什麼的？亞洲教育主要經營短期補習班,"亞洲教育主要經營業務為其他服務業，競爭對手為同樣從事其他服務業的下列幾家公司：{'2496': '卓越', '2762': '世界健身-KY', '5481': '新華', '6294': '智基', '6595': '光禹國際', '6627': '飛躍文創', '6721': '信實', '6780': '學習王', '6798': '展逸', '6898': '程曦資訊'}"
6767,台微醫,台微醫是做什麼的？台微醫主要經營脊椎融合手術相關產品脊椎壓迫性骨折治療手術相關產品骨水泥產品,"台微醫主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6768,志強-KY,志強-KY是做什麼的？志強-KY主要經營代工鞋類產品製造為主要業務，鞋類為運動鞋、休閒鞋及客製化鞋等,"志強-KY主要經營業務為鞋及旅行箱，競爭對手為同樣從事鞋及旅行箱的下列幾家公司：{'6890': '來億-KY', '8429': '金麗-KY', '8442': '威宏-KY', '8443': '阿瘦', '9802': '鈺齊-KY', '9904': '寶成', '9910': '豐泰', '9950': '萬國通'}"
6770,力積電,力積電是做什麼的？力積電主要經營各式積體電路其系統產品之生產、製造、測試、封裝；半導體設備零組件維修、開發、製造與銷售；研究、開發、設計及銷售下列產品：(1)特殊應用積體電路技術整合服務(2)矽智財設計與服務,"力積電主要經營業務為晶圓代工，競爭對手為同樣從事晶圓代工的下列幾家公司：{'2303': '聯電', '2330': '台積電', '2339': '合泰', '2342': '茂矽', '3707': '漢磊', '5326': '漢磊科技', '5346': '力晶', '5347': '世界', '6287': '元隆'}"
6771,平和環保,平和環保-創是做什麼的？平和環保-創主要經營廢污水代處理,"平和環保-創主要經營業務為廢棄物處理，競爭對手為同樣從事廢棄物處理的下列幾家公司：{'5205': '中茂', '6581': '鋼聯', '6624': '萬年清', '6641': '基士德-KY', '6803': '崑鼎', '6894': '衛司特', '6911': '群運', '6912': '益鈞環科*', '6923': '中台', '6944': '兆聯實業'}"
6775,穎台科技,穎台科技是做什麼的？穎台科技主要經營光學板材製造與銷售光學原料製造與銷售,"穎台科技主要經營業務為LCD 原料，競爭對手為同樣從事LCD 原料的下列幾家公司：{'2438': '翔耀', '3051': '力特', '3080': '威力盟', '3523': '迎輝', '3544': '宣茂科', '3573': '穎台', '3595': '山太士', '3610': '啟耀', '3666': '光耀', '4933': '友輝'}"
6776,展碁國際,展碁國際是做什麼的？展碁國際主要經營系統資訊及數位娛樂產品電腦軟體其他,"展碁國際主要經營業務為3C通路，競爭對手為同樣從事3C通路的下列幾家公司：{'1534': '新企', '2347': '聯強', '2373': '震旦行', '2414': '精技', '2430': '燦坤', '2433': '互盛電', '2450': '神腦', '2937': '集雅社', '3070': '唯達', '3494': '誠研'}"
6780,學習王,學習王是做什麼的？學習王主要經營數位學習內容產品其他,"學習王主要經營業務為其他服務業，競爭對手為同樣從事其他服務業的下列幾家公司：{'2496': '卓越', '2762': '世界健身-KY', '5481': '新華', '6294': '智基', '6595': '光禹國際', '6627': '飛躍文創', '6721': '信實', '6764': '亞洲教育', '6798': '展逸', '6898': '程曦資訊'}"
6781,AES-KY,AES-KY是做什麼的？AES-KY主要經營鋰電池模組之研發、生產及銷售，並提供相關售後服務。,"AES-KY主要經營業務為二次電池，競爭對手為同樣從事二次電池的下列幾家公司：{'1537': '廣隆', '3127': '能元', '3211': '順達', '3301': '鋰科', '3323': '加百裕', '3625': '西勝', '4931': '新盛力', '5227': '立凱-KY', '5233': '有量', '5238': '威力能'}"
6782,視陽,視陽是做什麼的？視陽主要經營拋棄式隱形眼鏡製造及銷售,"視陽主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6784,天凱科技,天凱科技是做什麼的？天凱科技主要經營天線穿戴式裝置車用影像電子產品,"天凱科技主要經營業務為衛星微波，競爭對手為同樣從事衛星微波的下列幾家公司：{'2314': '台揚', '2445': '南方', '2485': '兆赫', '3116': '寬頻', '3138': '耀登', '3366': '威播', '3412': '寰波', '3419': '譁裕', '3466': '德晉', '3491': '昇達科'}"
6785,昱展新藥,昱展新藥是做什麼的？昱展新藥主要經營新藥研發,"昱展新藥主要經營業務為製藥，競爭對手為同樣從事製藥的下列幾家公司：{'1701': '中化', '1716': '永信藥品', '1720': '生達', '1731': '美吾華', '1734': '杏輝', '1752': '南光', '1760': '寶齡富錦', '1762': '中化生', '1777': '生泰', '1789': '神隆'}"
6786,芯測,芯測是做什麼的？芯測主要經營矽智財授權矽智財維護矽智財權利金,"芯測主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6787,晶瑞光,晶瑞光是做什麼的？晶瑞光主要經營光學元件製造業其他光學及精密器械製造業國際貿易業,"晶瑞光主要經營業務為其他顯示，競爭對手為同樣從事其他顯示的下列幾家公司：{'2429': '銘旺科', '3401': '南曄', '3669': '圓展', '5239': '宏鈺', '6724': '創王', '6729': '機光科技', '6858': '愛比科技', '7585': '岳揚智控'}"
6788,華景電,華景電是做什麼的？華景電主要經營半導體設備及系統整合,"華景電主要經營業務為電機設備，競爭對手為同樣從事電機設備的下列幾家公司：{'1595': '川寶', '2360': '致茂', '2423': '固緯', '2467': '志聖', '2493': '揚博', '3030': '德律', '3131': '弘塑', '3151': '智泰', '3167': '大量', '3178': '公準'}"
6789,采鈺,采鈺是做什麼的？采鈺主要經營彩色濾光膜產品相關之研究、設計、製造、銷售及封裝測試,"采鈺主要經營業務為其他半導體，競爭對手為同樣從事其他半導體的下列幾家公司：{'2338': '光罩', '3087': '台灣美日', '6271': '同欣電'}"
6790,永豐實,永豐實是做什麼的？永豐實主要經營紙品清潔用品,"永豐實主要經營業務為造紙，競爭對手為同樣從事造紙的下列幾家公司：{'1903': '士紙', '1904': '正隆', '1906': '寶隆', '1907': '永豐餘', '1909': '榮成', '1918': '萬有'}"
6791,虎門科技,虎門科技是做什麼的？虎門科技主要經營計算機輔助工程技術研發暨顧問諮詢服務協同產品商務軟體導入暨顧問諮詢服務,"虎門科技主要經營業務為應用軟體，競爭對手為同樣從事應用軟體的下列幾家公司：{'1416': '廣豐', '3029': '零壹', '3158': '嘉實', '3192': '飛行網股', '3554': '精品', '3570': '大塚', '5202': '力新', '5203': '訊連', '5211': '蒙恬', '6183': '關貿'}"
6792,詠業,詠業是做什麼的？詠業主要經營高頻天線元件及模組(研究、開發、生產、製造及銷售)壓電元件與超音波傳感器(研究、開發、生產、製造及銷售)電子零組件及無線通訊產品之銷售,"詠業主要經營業務為被動元件，競爭對手為同樣從事被動元件的下列幾家公司：{'2327': '國巨', '2370': '匯僑工業', '2375': '凱美', '2389': '世昕', '2428': '興勤', '2437': '旺詮', '2452': '乾坤', '2456': '奇力新', '2472': '立隆電', '2478': '大毅'}"
6793,天力離岸,天力離岸是做什麼的？天力離岸主要經營海上離岸風力發電關鍵零組件「葉片」之生產銷售海上離岸風力發電關鍵零組件「葉片」之運維服務葉片或其複合材料等研發技術諮詢服務,"天力離岸主要經營業務為樹脂，競爭對手為同樣從事樹脂的下列幾家公司：{'1704': '榮化', '1717': '長興', '1721': '三晃', '1735': '日勝化', '1776': '展宇', '3708': '上緯投控', '4711': '永純', '4714': '永捷', '4716': '大立', '4720': '德淵'}"
6794,向榮生技,向榮生技-創是做什麼的？向榮生技-創主要經營幹細胞新藥研發幹細胞分泌物培養銷售細胞檢測服務,"向榮生技-創主要經營業務為生物科技，競爭對手為同樣從事生物科技的下列幾家公司：{'1784': '訊聯', '3350': '邰港', '4139': '馬光-KY', '4170': '鑫品生醫', '4186': '尖端醫', '4724': '宣捷幹細胞', '6521': '金樺', '6554': '中美冠科-KY', '6662': '樂斯科', '6704': '國璽幹細胞'}"
6796,晉弘,晉弘是做什麼的？晉弘主要經營醫療器材設計、製造及銷售,"晉弘主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6797,圓點奈米,圓點奈米是做什麼的？圓點奈米主要經營自動化核酸萃取機台核酸萃取試劑奈米磁珠,"圓點奈米主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6798,展逸,展逸是做什麼的？展逸主要經營運動活動服務 (體育賽事舉辦、運動品牌行銷、運動經紀)運動場館運營及運動教育課程自有IP運動相關及廣告業務,"展逸主要經營業務為其他服務業，競爭對手為同樣從事其他服務業的下列幾家公司：{'2496': '卓越', '2762': '世界健身-KY', '5481': '新華', '6294': '智基', '6595': '光禹國際', '6627': '飛躍文創', '6721': '信實', '6764': '亞洲教育', '6780': '學習王', '6898': '程曦資訊'}"
6799,來頡,來頡是做什麼的？來頡主要經營電源管理IC研發設計與銷售,"來頡主要經營業務為IC設計，競爭對手為同樣從事IC設計的下列幾家公司：{'2363': '矽統', '2379': '瑞昱', '2388': '威盛', '2401': '凌陽', '2436': '偉詮電', '2454': '聯發科', '2458': '義隆', '2473': '思源', '3006': '晶豪科', '3014': '聯陽'}"
6803,崑鼎,崑鼎是做什麼的？崑鼎主要經營一般投資,"崑鼎主要經營業務為廢棄物處理，競爭對手為同樣從事廢棄物處理的下列幾家公司：{'5205': '中茂', '6581': '鋼聯', '6624': '萬年清', '6641': '基士德-KY', '6771': '平和環保-創', '6894': '衛司特', '6911': '群運', '6912': '益鈞環科*', '6923': '中台', '6944': '兆聯實業'}"
6804,明係,明係是做什麼的？明係主要經營自行車及零組件製造,"明係主要經營業務為自行健行車，競爭對手為同樣從事自行健行車的下列幾家公司：{'8933': '愛地雅', '9914': '美利達', '9921': '巨大'}"
6805,富世達,富世達是做什麼的？富世達主要經營3C電子產品,"富世達主要經營業務為沖壓零組件，競爭對手為同樣從事沖壓零組件的下列幾家公司：{'1336': '台翰', '1582': '信錦', '1586': '和勤', '2476': '鉅祥', '2483': '百容', '3290': '東浦', '3310': '佳穎', '3311': '閎暉', '3376': '新日興', '3543': '州巧'}"
6806,森崴能源,森崴能源是做什麼的？森崴能源主要經營能源開發工程服務電廠維運(設備維修)太陽能發電廠節能、儲能服務工程等全方位專業能源服務,"森崴能源主要經營業務為電力及能源，競爭對手為同樣從事電力及能源的下列幾家公司：{'3073': '天方能源', '6869': '雲豹能源', '6994': '富威電力', '8087': '麗升能源'}"
6807,峰源-KY,峰源-KY是做什麼的？峰源-KY主要經營室內家具研發設計生產銷售其他,"峰源-KY主要經營業務為五金及家具，競爭對手為同樣從事五金及家具的下列幾家公司：{'2062': '橋椿', '2948': '寶陞', '3557': '嘉威', '4950': '牧東', '6616': '特昇-KY', '6629': '泰金-KY', '7539': '鐵碳企業', '7571': '睿創設計整合', '8066': '來思達', '8382': '美式'}"
6808,三鼎生技,三鼎生技是做什麼的？三鼎生技主要經營高階醫療器材銷售生物性之3D列印技術研究發展,"三鼎生技主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
6810,新穎生醫,新穎生醫是做什麼的？新穎生醫主要經營創新型體外檢測試劑及服務,"新穎生醫主要經營業務為醫療耗材，競爭對手為同樣從事醫療耗材的下列幾家公司：{'1565': '精華', '1729': '必翔', '1733': '五鼎', '1781': '合世', '1783': '和康生', '1786': '科妍', '1788': '杏昌', '1794': '露絲科', '1813': '寶利徠', '3118': '進階'}"
